date,area_name,cases_7d,pred
2022-01-05,South West,12618.42857142857,208.40420338004924
2022-01-06,South West,12197.42857142857,208.4139133898342
2022-01-07,South West,11598.0,213.14260290473734
2022-01-08,South West,11418.714285714286,264.4686148051831
2022-01-09,South West,10676.142857142857,290.43148672563666
2022-01-10,South West,9945.0,221.80972846936066
2022-01-11,South West,8640.714285714286,218.73944729813914
2022-01-12,South West,7885.285714285715,220.33922815850835
2022-01-13,South West,7254.571428571428,219.6676197307345
2022-01-14,South West,7079.0,223.322153832125
2022-01-15,South West,7027.428571428572,280.3185682424945
2022-01-16,South West,7174.857142857143,296.68633254902187
2022-01-17,South West,7333.428571428572,227.97422108509375
2022-01-18,South West,7509.142857142857,224.3136339569383
2022-01-19,South West,7763.571428571428,225.31289560900362
2022-01-20,South West,8002.571428571428,226.44040921312651
2022-01-21,South West,8208.857142857143,227.4179175724801
2022-01-22,South West,8403.0,285.4943448818063
2022-01-23,South West,8647.285714285714,303.88857339251086
2022-01-24,South West,8842.857142857143,233.60189428659973
2022-01-25,South West,9035.57142857143,231.23141671496876
2022-01-26,South West,9217.57142857143,231.7105528927043
2022-01-27,South West,9339.285714285714,231.9729068034282
2022-01-28,South West,9385.714285714286,235.0253128881382
2022-01-29,South West,9434.857142857143,293.0849775945974
2022-01-30,South West,9378.142857142857,317.4519857977591
2022-01-31,South West,9283.57142857143,242.3239009083023
2022-02-01,South West,9151.714285714286,241.74262232201525
2022-02-02,South West,8978.285714285714,244.010170175459
2022-02-03,South West,8810.142857142857,244.62383401725197
2022-02-04,South West,8600.57142857143,245.4692157244571
2022-02-05,South West,8321.857142857143,304.5377376300819
2022-02-06,South West,8011.714285714285,319.73718240517064
2022-02-07,South West,7666.571428571428,252.98349917501028
2022-02-08,South West,7352.428571428572,251.8722510739511
2022-02-09,South West,7057.714285714285,252.22140239400582
2022-02-10,South West,6702.142857142857,252.80456948154298
2022-02-11,South West,6409.571428571428,255.00162473035826
2022-02-12,South West,6206.714285714285,314.295684131909
2022-02-13,South West,5944.142857142857,326.91934784551745
2022-02-14,South West,5617.571428571428,261.7498758083927
2022-02-15,South West,5398.428571428572,259.2097703682041
2022-02-16,South West,5179.571428571428,261.4524766961562
2022-02-17,South West,5062.714285714285,264.7485926049554
2022-02-18,South West,4827.857142857143,188.4430265351774
2022-02-19,South West,4739.0,310.92616787250716
2022-02-20,South West,4576.285714285715,326.5496134832697
2022-02-21,South West,4303.714285714285,220.15929341503963
2022-02-22,South West,3993.285714285714,218.01255104445053
2022-02-23,South West,3712.142857142857,214.33462216121345
2022-02-24,South West,3473.8571428571427,209.56984298803454
2022-02-25,South West,3418.1428571428573,207.50971225502792
2022-02-26,South West,3278.714285714286,293.8798575590228
2022-02-27,South West,3207.285714285714,320.992918117386
2022-02-28,South West,3241.428571428572,245.3893511853806
2022-03-01,South West,3313.1428571428573,248.27710991187988
2022-03-02,South West,3462.0,248.73606368473287
2022-03-03,South West,3635.571428571429,251.2888149929076
2022-03-04,South West,3838.428571428572,252.94124577568968
2022-03-05,South West,4046.857142857143,313.77495023069577
2022-03-06,South West,4312.142857142857,332.41071763041924
2022-03-07,South West,4679.857142857143,262.01369786896356
2022-03-08,South West,5120.571428571428,261.9068153261568
2022-03-09,South West,5604.714285714285,262.80213010767574
2022-03-10,South West,6106.0,264.80141131338206
2022-03-11,South West,6611.428571428572,259.4738771696611
2022-03-12,South West,7050.428571428572,323.99731467369986
2022-03-13,South West,7651.857142857143,342.4597772700825
2022-03-14,South West,8377.42857142857,272.4768450792057
2022-03-15,South West,8931.285714285714,272.24328149093884
2022-03-16,South West,9401.285714285714,268.0092588413522
2022-03-17,South West,9725.714285714286,271.67682973578786
2022-03-18,South West,10001.285714285714,266.60151245752843
2022-03-19,South West,10180.714285714286,330.25085038194385
2022-03-20,South West,10352.714285714286,350.20444462852356
2022-03-21,South West,10483.142857142857,277.6997846427184
2022-03-22,South West,10598.57142857143,278.8592660986284
2022-03-23,South West,10569.857142857143,279.77775591057076
2022-03-24,South West,10486.142857142857,279.4762266148373
2022-03-25,South West,10292.42857142857,275.9214633865126
2022-03-26,South West,10145.57142857143,343.30203311222795
2022-03-27,South West,9746.714285714286,370.0995466170562
2022-03-28,South West,9360.57142857143,288.0033092672282
2022-03-29,South West,8885.42857142857,288.30302150108423
2022-03-30,South West,8434.285714285714,291.9979012484133
2022-03-31,South West,7928.428571428572,293.2026037943626
2020-09-01,West Midlands,147.28571428571428,1797.4930931020342
2020-09-02,West Midlands,178.71428571428572,1813.5303684559374
2020-09-03,West Midlands,210.8571428571429,1844.5644632793767
2020-09-04,West Midlands,250.7142857142857,1910.5893807212396
2020-09-05,West Midlands,278.85714285714283,2806.7715970366353
2020-09-06,West Midlands,311.42857142857144,3107.399095699993
2020-09-07,West Midlands,364.4285714285714,2145.878743603401
2020-09-08,West Midlands,389.1428571428572,2204.170714971804
2020-09-09,West Midlands,394.7142857142857,2259.568194833147
2020-09-10,West Midlands,397.8571428571428,2263.171371765735
2020-09-11,West Midlands,387.57142857142856,2323.155590411496
2020-09-12,West Midlands,384.8571428571428,3397.9602796831496
2020-09-13,West Midlands,370.4285714285714,3705.7783063045613
2020-09-14,West Midlands,346.2857142857143,2822.6179338031284
2020-09-15,West Midlands,335.1428571428572,2923.69450501269
2020-09-16,West Midlands,345.7142857142857,2905.886589606968
2020-09-17,West Midlands,363.0,2948.395300302101
2020-09-18,West Midlands,394.8571428571428,3057.7793645288
2020-09-19,West Midlands,437.2857142857143,4196.405660976252
2020-09-20,West Midlands,492.57142857142856,4627.9242960490465
2020-09-21,West Midlands,538.5714285714286,3490.550009992091
2020-09-22,West Midlands,575.0,3664.339797751462
2020-09-23,West Midlands,607.2857142857143,3683.5817243191004
2020-09-24,West Midlands,633.2857142857143,3768.8295152468622
2020-09-25,West Midlands,636.0,3934.769338779739
2020-09-26,West Midlands,633.4285714285714,5426.837545292856
2020-09-27,West Midlands,617.8571428571429,5960.988512854693
2020-09-28,West Midlands,625.0,4632.820489801872
2020-09-29,West Midlands,647.1428571428571,4865.828553609501
2020-09-30,West Midlands,682.8571428571429,4815.897057954399
2020-10-01,West Midlands,711.8571428571429,5107.093891561233
2020-10-02,West Midlands,761.4285714285714,5189.478342583335
2020-10-03,West Midlands,788.2857142857143,6694.948297959084
2020-10-04,West Midlands,816.1428571428571,7418.091589778771
2020-10-05,West Midlands,884.1428571428571,5951.528100186783
2020-10-06,West Midlands,950.0,6211.965939278562
2020-10-07,West Midlands,990.4285714285714,6369.345464534727
2020-10-08,West Midlands,1046.0,6476.850374861584
2020-10-09,West Midlands,1081.7142857142858,6758.572129437824
2020-10-10,West Midlands,1105.7142857142858,9040.403901041462
2020-10-11,West Midlands,1139.0,9876.543511785407
2020-10-12,West Midlands,1189.2857142857142,7755.500447989451
2020-10-13,West Midlands,1229.428571428571,8122.451555046058
2020-10-14,West Midlands,1282.571428571429,8310.379488561235
2020-10-15,West Midlands,1328.7142857142858,8482.94734806707
2020-10-16,West Midlands,1392.142857142857,8760.841080157714
2020-10-17,West Midlands,1439.142857142857,11576.593552214787
2020-10-18,West Midlands,1478.571428571429,12473.66765541502
2020-10-19,West Midlands,1578.857142857143,9940.203823858246
2020-10-20,West Midlands,1693.571428571429,10349.591358324205
2020-10-21,West Midlands,1787.857142857143,10410.895898578092
2020-10-22,West Midlands,1862.857142857143,10665.771518867045
2020-10-23,West Midlands,1921.0,10594.904084738415
2020-10-24,West Midlands,1965.142857142857,13934.011953030897
2020-10-25,West Midlands,2022.7142857142856,15267.544803439883
2020-10-26,West Midlands,2083.285714285714,9871.970773775172
2020-10-27,West Midlands,2105.1428571428573,9858.983262615473
2020-10-28,West Midlands,2152.714285714286,9808.985757038628
2020-10-29,West Midlands,2209.5714285714284,9500.946393703503
2020-10-30,West Midlands,2289.5714285714284,9672.460413610901
2020-10-31,West Midlands,2348.428571428572,14462.152648025269
2020-11-01,West Midlands,2353.8571428571427,15940.8811684177
2020-11-02,West Midlands,2505.5714285714284,12862.941938668864
2020-11-03,West Midlands,2604.1428571428573,13439.79718669731
2020-11-04,West Midlands,2631.8571428571427,13726.40398541913
2020-11-05,West Midlands,2682.285714285714,12173.832809479443
2020-11-06,West Midlands,2713.8571428571427,12063.619275757685
2020-11-07,West Midlands,2763.0,13296.6450742117
2020-11-08,West Midlands,2883.428571428572,13202.1219392814
2020-11-09,West Midlands,2924.1428571428573,12197.77809887213
2020-11-10,West Midlands,2999.8571428571427,12250.523362852931
2020-11-11,West Midlands,3118.1428571428573,12063.039632771966
2020-11-12,West Midlands,3157.714285714286,11883.525358054048
2020-11-13,West Midlands,3194.8571428571427,11852.593625471929
2020-11-14,West Midlands,3205.0,13000.189588981733
2020-11-15,West Midlands,3142.1428571428573,13325.40651288528
2020-11-16,West Midlands,3064.714285714286,11935.916746400431
2020-11-17,West Midlands,2978.428571428572,11978.192513558986
2020-11-18,West Midlands,2842.8571428571427,11815.349518098348
2020-11-19,West Midlands,2736.1428571428573,11613.845696509306
2020-11-20,West Midlands,2629.714285714286,11478.44123412731
2020-11-21,West Midlands,2520.0,13119.445243025748
2020-11-22,West Midlands,2442.285714285714,13449.231055393304
2020-11-23,West Midlands,2276.428571428572,11772.404542097216
2020-11-24,West Midlands,2130.5714285714284,11880.619767725451
2020-11-25,West Midlands,2028.7142857142856,11797.362874280352
2020-11-26,West Midlands,1930.4285714285716,11658.630622955325
2020-11-27,West Midlands,1820.571428571429,11589.731510546675
2020-11-28,West Midlands,1754.0,13087.366211870056
2020-11-29,West Midlands,1702.7142857142858,13494.910266698538
2020-11-30,West Midlands,1622.857142857143,12020.361861245627
2020-12-01,West Midlands,1551.857142857143,12316.086661470948
2020-12-02,West Midlands,1487.7142857142858,12759.47722154474
2020-12-03,West Midlands,1438.7142857142858,12521.808275365245
2020-12-04,West Midlands,1415.7142857142858,12613.77958665521
2020-12-05,West Midlands,1411.0,15779.764190653095
2020-12-06,West Midlands,1412.2857142857142,15925.216212270754
2020-12-07,West Midlands,1418.142857142857,13216.82424419714
2020-12-08,West Midlands,1446.571428571429,13703.444448853266
2020-12-09,West Midlands,1473.428571428571,13525.9965199173
2020-12-10,West Midlands,1517.857142857143,13345.926660684365
2020-12-11,West Midlands,1569.0,13417.273286860407
2020-12-12,West Midlands,1602.428571428571,16669.609531109607
2020-12-13,West Midlands,1631.142857142857,16269.834311739714
2020-12-14,West Midlands,1724.571428571429,13794.923898924619
2020-12-15,West Midlands,1801.2857142857142,14087.28283401545
2020-12-16,West Midlands,1859.0,13668.440867187222
2020-12-17,West Midlands,1927.2857142857144,13545.799949115328
2020-12-18,West Midlands,1975.857142857143,12679.241452672393
2020-12-19,West Midlands,2020.142857142857,16884.25021450802
2020-12-20,West Midlands,2151.714285714286,17768.0456837168
2020-12-21,West Midlands,2239.1428571428573,10953.346672909362
2020-12-22,West Midlands,2322.0,10419.775924803314
2020-12-23,West Midlands,2422.428571428572,8994.408250727596
2020-12-24,West Midlands,2422.1428571428573,6038.156642619802
2020-12-25,West Midlands,2267.5714285714284,2391.1503419140126
2020-12-26,West Midlands,2409.285714285714,6780.725790698274
2020-12-27,West Midlands,2546.1428571428573,10447.791300826253
2020-12-28,West Midlands,2567.1428571428573,2974.9028545106503
2020-12-29,West Midlands,3046.428571428572,4063.5881198450406
2020-12-30,West Midlands,3507.714285714286,4011.5190251819004
2020-12-31,West Midlands,3868.857142857143,3217.2832184686213
2021-01-01,West Midlands,4160.142857142857,1497.2313626666962
2021-01-02,West Midlands,4607.285714285715,5497.721324950525
2021-01-03,West Midlands,4857.285714285715,6284.254867546411
2021-01-04,West Midlands,5453.857142857143,5031.89054740658
2021-01-05,West Midlands,5430.285714285715,4724.5567819515945
2021-01-06,West Midlands,5391.714285714285,4416.106800040275
2021-01-07,West Midlands,5425.714285714285,4209.421336082786
2021-01-08,West Midlands,5665.714285714285,4082.7587148393586
2021-01-09,West Midlands,5420.714285714285,4905.368539178673
2021-01-10,West Midlands,5271.0,4892.314064472114
2021-01-11,West Midlands,5084.285714285715,3862.2287471281106
2021-01-12,West Midlands,5021.428571428572,3701.6788849621407
2021-01-13,West Midlands,4968.571428571428,3489.485480050801
2021-01-14,West Midlands,5001.428571428572,3290.045263517588
2021-01-15,West Midlands,5044.857142857143,3189.6073536635904
2021-01-16,West Midlands,4989.0,3788.482973230359
2021-01-17,West Midlands,4959.428571428572,3886.39443801604
2021-01-18,West Midlands,4872.285714285715,2984.449883224461
2021-01-19,West Midlands,4768.285714285715,2842.9577036577143
2021-01-20,West Midlands,4633.285714285715,2683.7199511459235
2021-01-21,West Midlands,4430.571428571428,2592.1079236236756
2021-01-22,West Midlands,4241.285714285715,2539.085652376612
2021-01-23,West Midlands,4087.285714285714,3005.1855744142813
2021-01-24,West Midlands,3751.0,2731.217342258601
2021-01-25,West Midlands,3451.5714285714284,2103.937365596769
2021-01-26,West Midlands,3264.5714285714284,2196.086924469576
2021-01-27,West Midlands,3089.714285714286,2158.437739576969
2021-01-28,West Midlands,3010.5714285714284,2043.025805566025
2021-01-29,West Midlands,2878.8571428571427,2003.7048242729395
2021-01-30,West Midlands,2795.714285714286,2321.650307723632
2021-01-31,West Midlands,2874.1428571428573,2421.3314674123435
2021-02-01,West Midlands,2794.0,1866.1301743165493
2021-02-02,West Midlands,2639.428571428572,1809.3978321148509
2021-02-03,West Midlands,2521.8571428571427,1741.6272531782658
2021-02-04,West Midlands,2392.5714285714284,1658.8760270969874
2021-02-05,West Midlands,2276.0,1624.532092272947
2021-02-06,West Midlands,2213.0,1975.7306907897087
2021-02-07,West Midlands,2138.285714285714,1961.2532987156196
2021-02-08,West Midlands,2031.857142857143,1490.1390852484028
2021-02-09,West Midlands,1924.2857142857144,1462.0583689431455
2021-02-10,West Midlands,1826.2857142857144,1411.065562368425
2021-02-11,West Midlands,1723.2857142857142,1358.6382969265987
2021-02-12,West Midlands,1658.7142857142858,1318.3370457120946
2021-02-13,West Midlands,1593.857142857143,1605.647700403225
2021-02-14,West Midlands,1542.142857142857,1584.7423015253455
2021-02-15,West Midlands,1512.571428571429,1143.294026820823
2021-02-16,West Midlands,1500.7142857142858,1104.9227554254585
2021-02-17,West Midlands,1469.428571428571,1051.3162177993054
2021-02-18,West Midlands,1453.571428571429,996.9725790258301
2021-02-19,West Midlands,1423.0,965.8952430938815
2021-02-20,West Midlands,1401.2857142857142,1273.6041928927505
2021-02-21,West Midlands,1392.0,1316.6643778531645
2021-02-22,West Midlands,1346.571428571429,1010.3173635220694
2021-02-23,West Midlands,1279.7142857142858,986.1523975602884
2021-02-24,West Midlands,1219.142857142857,944.4544091818191
2021-02-25,West Midlands,1142.0,908.0686951699797
2021-02-26,West Midlands,1065.7142857142858,899.1676156991164
2021-02-27,West Midlands,1002.4285714285714,1132.2123549936382
2021-02-28,West Midlands,940.4285714285714,1181.7665484722893
2021-03-01,West Midlands,847.2857142857143,869.3402154534433
2021-03-02,West Midlands,794.1428571428571,853.8157430155578
2021-03-03,West Midlands,736.1428571428571,819.4432441076117
2021-03-04,West Midlands,697.8571428571429,787.5187455400671
2021-03-05,West Midlands,667.4285714285714,782.7071585217135
2021-03-06,West Midlands,655.4285714285714,970.2359371022673
2021-03-07,West Midlands,645.4285714285714,1010.8261519680144
2021-03-08,West Midlands,626.1428571428571,785.9624568848513
2021-03-09,West Midlands,594.0,783.1004794590613
2021-03-10,West Midlands,593.7142857142857,753.6319932281965
2021-03-11,West Midlands,581.2857142857143,744.6042352282844
2021-03-12,West Midlands,580.8571428571429,743.4070863293308
2021-03-13,West Midlands,576.0,882.0592787877237
2021-03-14,West Midlands,577.7142857142857,997.8375440918336
2021-03-15,West Midlands,579.7142857142857,736.2954250726569
2021-03-16,West Midlands,583.7142857142857,721.2220429425969
2021-03-17,West Midlands,580.5714285714286,709.8155841263828
2021-03-18,West Midlands,573.7142857142857,689.6696821184595
2021-03-19,West Midlands,562.8571428571429,681.8132057439888
2021-03-20,West Midlands,563.0,814.8679936682553
2021-03-21,West Midlands,578.1428571428571,853.3192082639722
2021-03-22,West Midlands,564.8571428571429,678.9559552786119
2021-03-23,West Midlands,551.4285714285714,673.7819440000235
2021-03-24,West Midlands,551.8571428571429,654.902653036375
2021-03-25,West Midlands,557.5714285714286,637.2759819263703
2021-03-26,West Midlands,545.7142857142857,632.2346613982355
2021-03-27,West Midlands,535.1428571428571,766.2791216642461
2021-03-28,West Midlands,527.2857142857143,756.1553922045889
2021-03-29,West Midlands,488.4285714285714,629.7821535855115
2021-03-30,West Midlands,466.1428571428572,625.9210928029299
2021-03-31,West Midlands,434.1428571428572,606.7989314659719
2021-04-01,West Midlands,402.7142857142857,589.8838163254347
2021-04-02,West Midlands,375.57142857142856,286.3297150408509
2021-04-03,West Midlands,356.42857142857144,594.3862305783696
2021-04-04,West Midlands,312.7142857142857,619.8716820041477
2021-04-05,West Midlands,290.57142857142856,192.46970947009058
2021-04-06,West Midlands,274.7142857142857,387.9719527556658
2021-04-07,West Midlands,253.57142857142856,379.7248335994487
2021-04-08,West Midlands,243.14285714285717,373.2490398600723
2021-04-09,West Midlands,248.28571428571428,365.62774142564285
2021-04-10,West Midlands,244.57142857142856,500.2878794137578
2021-04-11,West Midlands,237.42857142857144,531.812929650468
2021-04-12,West Midlands,237.0,372.4211836222228
2021-04-13,West Midlands,229.8571428571429,363.0568181195437
2021-04-14,West Midlands,220.28571428571428,343.8422666699201
2021-04-15,West Midlands,210.57142857142856,336.3738921200575
2021-04-16,West Midlands,199.42857142857144,329.3958264656992
2021-04-17,West Midlands,196.14285714285717,459.52030647931736
2021-04-18,West Midlands,205.8571428571429,480.5150694842812
2021-04-19,West Midlands,204.8571428571429,391.7296012544863
2021-04-20,West Midlands,200.42857142857144,395.2221517434439
2021-04-21,West Midlands,206.8571428571429,382.61109086185945
2021-04-22,West Midlands,206.0,387.44571828367606
2021-04-23,West Midlands,201.42857142857144,387.764456426213
2021-04-24,West Midlands,195.42857142857144,468.7774796133458
2021-04-25,West Midlands,186.28571428571428,486.0117574228048
2021-04-26,West Midlands,187.57142857142856,400.6658892044223
2021-04-27,West Midlands,181.8571428571429,399.1458732689756
2021-04-28,West Midlands,176.14285714285714,387.3063282832029
2021-04-29,West Midlands,173.71428571428572,387.2708788008281
2021-04-30,West Midlands,175.28571428571428,386.0836490963269
2021-05-01,West Midlands,172.14285714285714,452.3312059908008
2021-05-02,West Midlands,161.71428571428572,468.4688425136957
2021-05-03,West Midlands,152.14285714285714,140.227341914528
2021-05-04,West Midlands,158.42857142857142,357.10456079164305
2021-05-05,West Midlands,156.28571428571428,353.00970278265163
2021-05-06,West Midlands,152.85714285714286,351.04281920263674
2021-05-07,West Midlands,144.42857142857142,362.12588560351276
2021-05-08,West Midlands,145.42857142857142,403.04735698922553
2021-05-09,West Midlands,153.28571428571428,439.8897962679021
2021-05-10,West Midlands,155.85714285714286,364.0861372743496
2021-05-11,West Midlands,147.0,367.33069159228535
2021-05-12,West Midlands,140.85714285714286,359.629998960218
2021-05-13,West Midlands,140.14285714285714,350.569741124455
2021-05-14,West Midlands,141.28571428571428,355.8184452568376
2021-05-15,West Midlands,142.0,412.3193086485138
2021-05-16,West Midlands,133.14285714285714,445.6488193726601
2021-05-17,West Midlands,134.57142857142858,370.3392779855139
2021-05-18,West Midlands,139.14285714285714,373.4703043823747
2021-05-19,West Midlands,141.42857142857142,366.2339076269564
2021-05-20,West Midlands,140.85714285714286,361.2244979910548
2021-05-21,West Midlands,144.42857142857142,361.6686169606735
2021-05-22,West Midlands,144.85714285714286,446.3301557446827
2021-05-23,West Midlands,148.71428571428572,457.47741280655146
2021-05-24,West Midlands,152.57142857142858,373.25088031331387
2021-05-25,West Midlands,161.42857142857142,381.01475037218984
2021-05-26,West Midlands,172.42857142857142,373.60010493232517
2021-05-27,West Midlands,178.28571428571428,370.68332598323303
2021-05-28,West Midlands,192.42857142857144,361.79976752736025
2021-05-29,West Midlands,204.0,431.8670299600506
2021-05-30,West Midlands,214.57142857142856,473.6205617271167
2021-05-31,West Midlands,220.14285714285717,132.95285989759483
2021-06-01,West Midlands,235.57142857142856,271.299340435859
2021-06-02,West Midlands,258.7142857142857,262.67271928786977
2021-06-03,West Midlands,285.42857142857144,255.6482147976131
2021-06-04,West Midlands,305.1428571428572,255.111360149677
2021-06-05,West Midlands,320.7142857142857,375.7797207131655
2021-06-06,West Midlands,339.0,410.4019213670869
2021-06-07,West Midlands,375.1428571428572,321.15266546090834
2021-06-08,West Midlands,399.7142857142857,331.232975300947
2021-06-09,West Midlands,420.0,324.1998472042179
2021-06-10,West Midlands,439.4285714285714,321.49316273084816
2021-06-11,West Midlands,454.2857142857143,321.80436097192813
2021-06-12,West Midlands,468.8571428571428,397.44486605753355
2021-06-13,West Midlands,490.57142857142856,427.5364897595381
2021-06-14,West Midlands,517.7142857142857,332.2892163217706
2021-06-15,West Midlands,550.2857142857143,341.88714460569
2021-06-16,West Midlands,582.4285714285714,330.3288907377787
2021-06-17,West Midlands,615.5714285714286,325.45725452002546
2021-06-18,West Midlands,650.2857142857143,325.52930093290337
2021-06-19,West Midlands,684.2857142857143,405.7175422479996
2021-06-20,West Midlands,715.4285714285714,441.519752006431
2021-06-21,West Midlands,783.0,340.4205934965233
2021-06-22,West Midlands,862.1428571428571,347.3459818309144
2021-06-23,West Midlands,954.8571428571428,338.3399755599596
2021-06-24,West Midlands,1065.0,331.20539412666733
2021-06-25,West Midlands,1157.7142857142858,330.27068615765427
2021-06-26,West Midlands,1259.7142857142858,413.84827742188605
2021-06-27,West Midlands,1376.142857142857,445.9480087071258
2021-06-28,West Midlands,1548.2857142857142,338.3444806396487
2021-06-29,West Midlands,1694.857142857143,340.1093054827245
2021-06-30,West Midlands,1850.7142857142856,334.90857885913636
2021-07-01,West Midlands,1997.0,332.9286350077296
2021-07-02,West Midlands,2143.1428571428573,333.1037582037936
2021-07-03,West Midlands,2264.428571428572,410.5550325104547
2021-07-04,West Midlands,2373.1428571428573,435.82247803661
2021-07-05,West Midlands,2478.1428571428573,340.1658369298091
2021-07-06,West Midlands,2623.0,343.44577583157235
2021-07-07,West Midlands,2765.285714285714,334.40374684037516
2021-07-08,West Midlands,2863.1428571428573,326.1020283917894
2021-07-09,West Midlands,2956.428571428572,328.8001844945913
2021-07-10,West Midlands,3040.8571428571427,412.2314731510228
2021-07-11,West Midlands,3149.428571428572,459.26746721934734
2021-07-12,West Midlands,3363.5714285714284,322.84432023658013
2021-07-13,West Midlands,3572.285714285714,339.19859825229736
2021-07-14,West Midlands,3848.857142857143,329.6724778305433
2021-07-15,West Midlands,4314.0,322.9608031533001
2021-07-16,West Midlands,4686.285714285715,318.0437090837388
2021-07-17,West Midlands,4841.142857142857,402.1876349583474
2021-07-18,West Midlands,4926.714285714285,438.2919339748967
2021-07-19,West Midlands,4913.285714285715,312.06340092646934
2021-07-20,West Midlands,4752.285714285715,310.56206332517365
2021-07-21,West Midlands,4452.0,294.3031041870202
2021-07-22,West Midlands,3938.0,273.5790415376613
2021-07-23,West Midlands,3492.5714285714284,267.2495682637635
2021-07-24,West Midlands,3224.8571428571427,377.04101809238375
2021-07-25,West Midlands,2993.8571428571427,411.57846449590033
2021-07-26,West Midlands,2717.714285714286,261.4691286586862
2021-07-27,West Midlands,2543.1428571428573,260.5332268090352
2021-07-28,West Midlands,2429.428571428572,248.18088466093553
2021-07-29,West Midlands,2353.1428571428573,241.65834045416437
2021-07-30,West Midlands,2280.285714285714,232.04063899625157
2021-07-31,West Midlands,2258.8571428571427,341.12814511899654
2021-08-01,West Midlands,2242.0,374.30848331677396
2021-08-02,West Midlands,2255.5714285714284,233.58462714669088
2021-08-03,West Midlands,2277.714285714286,233.1173237193457
2021-08-04,West Midlands,2325.0,222.3978827922715
2021-08-05,West Midlands,2407.8571428571427,212.7814313667175
2021-08-06,West Midlands,2468.714285714286,207.33135657421784
2021-08-07,West Midlands,2486.0,298.40522102293136
2021-08-08,West Midlands,2512.1428571428573,329.83003333819164
2021-08-09,West Midlands,2578.285714285714,212.92586562649117
2021-08-10,West Midlands,2614.428571428572,212.35202260719512
2021-08-11,West Midlands,2641.8571428571427,202.56727461370141
2021-08-12,West Midlands,2645.0,196.0603837008842
2021-08-13,West Midlands,2647.428571428572,190.62338596615203
2021-08-14,West Midlands,2697.428571428572,274.1650258198072
2021-08-15,West Midlands,2744.285714285714,302.04876587533545
2021-08-16,West Midlands,2745.0,192.4403320770941
2021-08-17,West Midlands,2791.428571428572,191.42625529129677
2021-08-18,West Midlands,2816.428571428572,186.87718053152892
2021-08-19,West Midlands,2831.714285714286,179.96449414259826
2021-08-20,West Midlands,2869.714285714286,175.60078334837436
2021-08-21,West Midlands,2905.5714285714284,245.56268018090105
2021-08-22,West Midlands,2916.285714285714,276.24847288553065
2021-08-23,West Midlands,2935.1428571428573,176.10050739153095
2021-08-24,West Midlands,2920.8571428571427,175.68252533669116
2021-08-25,West Midlands,2894.714285714286,167.6751706424228
2021-08-26,West Midlands,2877.714285714286,161.58873562643507
2021-08-27,West Midlands,2867.714285714286,155.22165189997818
2021-08-28,West Midlands,2815.428571428572,222.97096706584844
2021-08-29,West Midlands,2770.714285714286,245.37400636617056
2021-08-30,West Midlands,2700.5714285714284,69.70959429818004
2021-08-31,West Midlands,2773.5714285714284,150.8662509931631
2021-09-01,West Midlands,2816.0,149.63950398561514
2021-09-02,West Midlands,2852.285714285714,152.68790343973345
2021-09-03,West Midlands,2923.428571428572,152.70752232646262
2021-09-04,West Midlands,2987.285714285714,205.1800936626387
2021-09-05,West Midlands,3055.285714285714,225.37399931203478
2021-09-06,West Midlands,3185.285714285714,163.10821647005474
2021-09-07,West Midlands,3152.1428571428573,166.52960654400948
2021-09-08,West Midlands,3103.285714285714,163.14276958118896
2021-09-09,West Midlands,3072.714285714286,160.93736706728882
2021-09-10,West Midlands,2994.714285714286,161.35466676753063
2021-09-11,West Midlands,2911.8571428571427,206.9066091220469
2021-09-12,West Midlands,2830.8571428571427,226.31943217556028
2021-09-13,West Midlands,2741.0,167.5946818499021
2021-09-14,West Midlands,2674.5714285714284,166.9974461728748
2021-09-15,West Midlands,2642.428571428572,163.50589489583726
2021-09-16,West Midlands,2627.428571428572,158.5310467205154
2021-09-17,West Midlands,2654.428571428572,156.26738992722508
2021-09-18,West Midlands,2732.5714285714284,198.9311195748291
2021-09-19,West Midlands,2896.1428571428573,216.06558393250523
2021-09-20,West Midlands,3057.1428571428573,162.96647955061005
2021-09-21,West Midlands,3199.428571428572,165.82299002917327
2021-09-22,West Midlands,3338.0,164.87069457797733
2021-09-23,West Midlands,3467.5714285714284,162.01333258202018
2021-09-24,West Midlands,3544.285714285714,160.34560593806268
2021-09-25,West Midlands,3602.1428571428573,200.92777227246285
2021-09-26,West Midlands,3625.428571428572,219.20988952843507
2021-09-27,West Midlands,3630.857142857143,164.1649497284927
2021-09-28,West Midlands,3594.8571428571427,165.10334920868468
2021-09-29,West Midlands,3566.714285714286,160.34669937252812
2021-09-30,West Midlands,3534.428571428572,157.2988520621957
2021-10-01,West Midlands,3485.1428571428573,157.76429041429503
2021-10-02,West Midlands,3450.428571428572,192.1737117877308
2021-10-03,West Midlands,3459.0,213.32937437805884
2021-10-04,West Midlands,3441.285714285714,163.3698391224897
2021-10-05,West Midlands,3487.0,164.14515452958958
2021-10-06,West Midlands,3557.285714285714,161.90757084295169
2021-10-07,West Midlands,3623.857142857143,159.94364677595868
2021-10-08,West Midlands,3692.142857142857,159.5824161326454
2021-10-09,West Midlands,3720.714285714286,198.86411839468565
2021-10-10,West Midlands,3731.285714285714,215.2654575461856
2021-10-11,West Midlands,3804.0,166.79340958766443
2021-10-12,West Midlands,3863.428571428572,169.26496719495947
