date,area_code,area_name,population,cases,cases_7d,deaths,admissions,hospital_occupancy,vax_first_dose,vax_second_dose,vax_third_dose,vax_first_cum,vax_second_cum,workplace_pct_england,workplace_m,transit_pct_england,transit_m,retail_pct_england,residential_pct_england,workplace_pct_gb,stringency,c4_gatherings,c6_stay_home,c7_movement,h7_vaccine_policy
2021-04-07,E92000001,England,56550138,2752.0,2471.4285714285716,23.0,189.0,2486.0,55189.0,354332.0,61.0,25783518.0,4609153.0,-46.38159528905143,0.5361840471094856,-47.04800418879366,0.5295199581120633,-44.84952357583936,15.8583217951639,-48.0,70.37,4.0,2.0,1.0,4.0
2021-04-08,E92000001,England,56550138,2651.0,2412.0,31.0,167.0,2382.0,52366.0,378250.0,74.0,25835884.0,4987403.0,-45.64597061483026,0.5435402938516973,-46.50801216327532,0.5349198783672469,-44.09173385094438,15.584924578345632,-47.0,70.37,4.0,2.0,1.0,4.0
2021-04-09,E92000001,England,56550138,2482.0,2445.4285714285716,21.0,167.0,2321.0,60402.0,382333.0,51.0,25896286.0,5369736.0,-44.0925808921423,0.559074191078577,-46.260181485181484,0.5373981851481852,-47.81859225894314,15.622069597069595,-46.0,70.37,4.0,2.0,1.0,4.0
2021-04-10,E92000001,England,56550138,2009.0,2429.4285714285716,19.0,151.0,2190.0,74921.0,422962.0,52.0,25971207.0,5792698.0,-20.141074714758926,0.7985892528524108,-48.39822633506844,0.5160177366493155,-56.11007790130597,9.59408573882258,-21.0,70.37,4.0,2.0,1.0,4.0
2021-04-11,E92000001,England,56550138,2020.0,2426.285714285714,21.0,175.0,2096.0,35702.0,149354.0,21.0,26006909.0,5942052.0,-16.560710196236514,0.8343928980376348,-43.418137272084635,0.5658186272791537,-52.727886294991556,7.1316088232754895,-17.0,70.37,4.0,2.0,1.0,4.0
2021-04-12,E92000001,England,56550138,2399.0,2438.4285714285716,27.0,173.0,2108.0,23745.0,157508.0,45.0,26030654.0,6099560.0,-39.72186377624974,0.6027813622375027,-30.66260479286795,0.6933739520713205,-13.753068276752488,10.272998346682558,-42.0,61.11,4.0,0.0,1.0,4.0
2021-04-13,E92000001,England,56550138,2060.0,2339.0,20.0,153.0,2057.0,36495.0,219452.0,51.0,26067149.0,6319012.0,-39.868596364648994,0.6013140363535101,-32.52128222654538,0.6747871777345462,-19.320295932138038,11.182105321579007,-43.0,61.11,4.0,0.0,1.0,4.0
2021-04-14,E92000001,England,56550138,2068.0,2241.285714285714,10.0,156.0,1972.0,79090.0,275278.0,48.0,26146239.0,6594290.0,-39.607879758318354,0.6039212024168165,-32.363252244831195,0.6763674775516881,-21.364979026821132,11.381274865485391,-42.0,61.11,4.0,0.0,1.0,4.0
2021-04-15,E92000001,England,56550138,1959.0,2142.4285714285716,18.0,127.0,1885.0,94852.0,345225.0,49.0,26241091.0,6939515.0,-38.82270932446371,0.6117729067553629,-31.589100081205345,0.6841089991879465,-20.90202224675909,11.323112121796333,-41.0,61.11,4.0,0.0,1.0,4.0
2021-04-16,E92000001,England,56550138,1963.0,2068.285714285714,17.0,118.0,1844.0,103504.0,421857.0,54.0,26344595.0,7361372.0,-37.8799016772701,0.621200983227299,-29.417729638782273,0.7058227036121772,-26.24109618451724,10.556650951387793,-40.0,61.11,4.0,0.0,1.0,4.0
2021-04-17,E92000001,England,56550138,1398.0,1981.0,21.0,135.0,1735.0,116492.0,453606.0,60.0,26461087.0,7814978.0,-14.982947380754398,0.850170526192456,-25.340175467807043,0.7465982453219295,-32.66048688153951,4.599162971531393,-16.0,61.11,4.0,0.0,1.0,4.0
2021-04-18,E92000001,England,56550138,2281.0,2018.2857142857142,16.0,112.0,1691.0,70591.0,184661.0,21.0,26531678.0,7999639.0,-12.110778694989222,0.8788922130501078,-21.829829673250728,0.7817017032674927,-29.755944201996833,3.4758584982269194,-13.0,61.11,4.0,0.0,1.0,4.0
2021-04-19,E92000001,England,56550138,2268.0,1999.5714285714287,16.0,138.0,1732.0,82648.0,189936.0,42.0,26614326.0,8189575.0,-31.953456160473706,0.6804654383952629,-28.486001133369555,0.7151399886663045,-21.324629171997593,9.19285422180159,-34.0,61.11,4.0,0.0,1.0,4.0
2021-04-20,E92000001,England,56550138,2112.0,2007.0,17.0,98.0,1649.0,83825.0,256752.0,40.0,26698151.0,8446327.0,-31.482520273748346,0.6851747972625166,-29.477380806328174,0.7052261919367182,-23.576973173025806,9.721545738212406,-34.0,61.11,4.0,0.0,1.0,4.0
2021-04-21,E92000001,England,56550138,2298.0,2039.857142857143,17.0,126.0,1609.0,93715.0,323865.0,65.0,26791866.0,8770192.0,-31.3351014969436,0.6866489850305639,-33.692937179779285,0.6630706282022072,-25.808430020272127,10.28654284312179,-33.0,61.11,4.0,0.0,1.0,4.0
2021-04-22,E92000001,England,56550138,2032.0,2050.285714285714,15.0,92.0,1523.0,103709.0,334971.0,61.0,26895575.0,9105163.0,-30.118070396140574,0.6988192960385943,-32.35294573847206,0.6764705426152794,-22.607877648667124,9.546766018257246,-32.0,61.11,4.0,0.0,1.0,4.0
2021-04-23,E92000001,England,56550138,1701.0,2012.857142857143,19.0,124.0,1478.0,108982.0,378462.0,71.0,27004557.0,9483625.0,-29.139192759806797,0.708608072401932,-29.103543240385346,0.7089645675961466,-25.033388833388834,8.721594925542295,-31.0,61.11,4.0,0.0,1.0,4.0
2021-04-24,E92000001,England,56550138,1300.0,1998.857142857143,7.0,99.0,1401.0,126496.0,475438.0,59.0,27131053.0,9959063.0,-12.762073680056137,0.8723792631994386,-28.65006776848882,0.7134993223151118,-29.474205878591842,4.066396907186381,-14.0,61.11,4.0,0.0,1.0,4.0
2021-04-25,E92000001,England,56550138,1897.0,1944.0,12.0,107.0,1377.0,62180.0,216547.0,25.0,27193233.0,10175610.0,-11.476316957895905,0.885236830421041,-28.44209942104679,0.7155790057895322,-27.929329004329006,3.63765109159846,-12.0,61.11,4.0,0.0,1.0,4.0
2021-04-26,E92000001,England,56550138,2267.0,1943.857142857143,11.0,108.0,1393.0,63121.0,227820.0,50.0,27256354.0,10403430.0,-30.309889720416038,0.6969011027958396,-31.68243788375367,0.6831756211624633,-22.36371377160851,9.315553744501113,-33.0,61.11,4.0,0.0,1.0,4.0
2021-04-27,E92000001,England,56550138,1809.0,1900.5714285714287,13.0,128.0,1310.0,84934.0,297747.0,59.0,27341288.0,10701177.0,-30.67519858309332,0.6932480141690668,-34.09207152496626,0.6590792847503375,-26.60083571399361,10.128833106464686,-33.0,61.11,4.0,0.0,1.0,4.0
2021-04-28,E92000001,England,56550138,2153.0,1879.857142857143,15.0,89.0,1278.0,103165.0,376202.0,67.0,27444453.0,11077379.0,-30.509309111940688,0.6949069088805931,-34.79448037342774,0.6520551962657226,-28.448719847404057,10.739834726676833,-33.0,61.11,4.0,0.0,1.0,4.0
2021-04-29,E92000001,England,56550138,1901.0,1861.142857142857,13.0,80.0,1235.0,112420.0,385282.0,75.0,27556873.0,11462661.0,-30.218488382962068,0.6978151161703794,-33.319912835702304,0.666800871642977,-25.64676522308101,10.170882187987452,-32.0,61.11,4.0,0.0,1.0,4.0
2021-04-30,E92000001,England,56550138,1528.0,1836.4285714285713,12.0,82.0,1161.0,116047.0,347783.0,67.0,27672920.0,11810444.0,-29.16944699225401,0.7083055300774599,-28.599072272756487,0.7140092772724351,-25.096130477709423,9.17263686605792,-31.0,61.11,4.0,0.0,1.0,4.0
2021-05-01,E92000001,England,56550138,1210.0,1823.5714285714287,8.0,68.0,1071.0,123840.0,327485.0,45.0,27796760.0,12137929.0,-14.369777590830223,0.8563022240916978,-28.40757064572854,0.7159242935427146,-28.604032484734237,4.7209886604623446,-15.0,61.11,4.0,0.0,1.0,4.0
2021-05-02,E92000001,England,56550138,1305.0,1739.0,12.0,92.0,1082.0,71363.0,131808.0,19.0,27868123.0,12269737.0,-12.988440360808783,0.8701155963919122,-26.693845774108933,0.7330615422589106,-23.90190438216754,2.9817416501627028,-14.0,61.11,4.0,0.0,1.0,4.0
2021-05-03,E92000001,England,56550138,1806.0,1673.142857142857,9.0,98.0,1096.0,59019.0,92354.0,22.0,27927142.0,12362091.0,-73.20169598108195,0.2679830401891805,-53.80613217192164,0.4619386782807836,-28.885421595947914,20.69481717113296,-73.0,59.72,4.0,0.0,1.0,4.0
2021-05-04,E92000001,England,56550138,2200.0,1729.0,9.0,76.0,1093.0,98369.0,202189.0,30.0,28025511.0,12564280.0,-31.272560756332684,0.6872743924366731,-35.08128552733816,0.6491871447266184,-29.297028556239084,10.791316140000351,-34.0,59.72,4.0,0.0,1.0,4.0
2021-05-05,E92000001,England,56550138,2203.0,1736.142857142857,13.0,96.0,1032.0,108113.0,344561.0,65.0,28133624.0,12908841.0,-29.79111908234715,0.7020888091765285,-33.91164405769669,0.6608835594230331,-27.923445998446,10.455005228689439,-32.0,59.72,4.0,0.0,1.0,4.0
2021-05-06,E92000001,England,56550138,1967.0,1745.5714285714287,7.0,88.0,976.0,102463.0,416973.0,79.0,28236087.0,13325814.0,-29.793095338709374,0.7020690466129063,-32.241985061721905,0.6775801493827809,-25.030223285486443,9.97753925736382,-32.0,59.72,4.0,0.0,1.0,4.0
